,Year,District Name,District Code_x,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,District Code_y,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Tests Taken,Reading / Writing,Math
2246,2016,New Bedford,2010000,484,65.1,11.8,6,1.4,15.7,0,2010000,0.7,0.8,11.6,29.7,6.3,0.5,50.2,47.2,52.8,214,nil,449
2247,2016,Newburyport,2040000,170,97.6,1.8,0,0,0.6,0,2040000,0,1.6,0.9,2.1,2,0,93.3,49.6,50.4,149,nil,563
2248,2016,Newton,2070000,863,97.9,2,0,0,0.1,0,2070000,0.1,15.6,5.4,7,5.3,0,66.6,49.3,50.7,792,nil,608
2249,2016,Norfolk County Agricultural,9150000,106,100,0,0,0,0,0,9150000,0.4,0.6,2,1.4,0.2,0,95.3,69.9,30.1,98,nil,507
2250,2016,North Adams,2090000,89,82,7.9,0,1.1,9,0,2090000,0.3,0.3,3,5,6,0.6,84.8,47.6,52.4,54,nil,477
2251,2016,North Andover,2110000,317,96.8,2.2,0,0.3,0.6,0,2110000,0.2,6.8,1.9,6.6,1.5,0.4,82.7,48.9,51.1,280,nil,530
2252,2016,North Attleborough,2120000,271,96.7,1.5,0.4,0,1.5,0,2120000,0.3,4.3,2.1,2.8,2,0,88.5,49.5,50.5,249,nil,537
2253,2016,North Brookfield,2150000,30,96.7,3.3,0,0,0,0,2150000,0.2,0,0.7,2.5,3.7,0,92.9,50.6,49.4,15,nil,466
2254,2016,North Middlesex,7350000,218,94.5,3.2,0.9,0.5,0.9,0,7350000,0.2,0.9,0.6,2,1.7,0.1,94.4,50,50,195,nil,535
2255,2016,North Reading,2170000,188,94.1,3.2,0,0,2.7,0,2170000,0,2.8,0.4,1.9,2,0.1,92.8,50,50,166,nil,554
2256,2016,Northampton,2100000,210,93.8,1,1.4,1.4,2.4,0,2100000,0.4,4,2.8,17.3,3.9,0,71.6,49.6,50.4,183,nil,576
2257,2016,Northampton-Smith Vocational Agricultural,4060000,92,93.5,1.1,4.3,1.1,0,0,4060000,0.5,1.2,1.4,13.8,0.2,0.2,82.7,38.9,61.1,9,nil,nil
2258,2016,Northboro-Southboro,7300000,346,98,1.4,0,0,0.6,0,7300000,0.1,6.6,0.8,2.4,1.4,0.8,88,51.1,48.9,333,nil,566
2259,2016,Northbridge,2140000,136,90.4,2.2,0,0.7,6.6,0,2140000,0,1,0.5,4.6,2.4,0.1,91.4,48.3,51.7,100,nil,490
2260,2016,Northeast Metropolitan Regional Vocational Technical,8530000,286,97.9,1,0,0,1,0,8530000,0.5,1.4,3.3,24.9,1.7,0,68.3,42.6,57.4,134,nil,444
2261,2016,Northern Berkshire Regional Vocational Technical,8510000,108,98.1,0.9,0,0.9,0,0,8510000,0,0.4,1.1,2.3,1.1,0,95.1,41.1,58.9,71,nil,480
2262,2016,Norton,2180000,175,95.4,2.9,0,0,1.7,0,2180000,0,1.5,1.3,1.7,1.9,0.2,93.5,47.7,52.3,151,nil,513
2263,2016,Norwell,2190000,162,98.1,1.9,0,0,0,0,2190000,0,1.8,0.6,1,1.2,0.3,95.2,50.4,49.6,158,nil,555
2264,2016,Norwood,2200000,248,94.4,2.4,0,0.4,2.8,0,2200000,0.1,6.6,8.7,7,1.2,0.1,76.5,48.5,51.5,225,nil,522
2265,2016,Old Colony Regional Vocational Technical,8550000,136,97.8,0.7,0.7,0,0.7,0,8550000,0.2,0.7,0.5,0.2,0.9,0,97.6,38.6,61.4,62,nil,471
2266,2016,Old Rochester,7400000,175,95.4,2.3,0.6,0,1.7,0,7400000,0.1,0.8,2.5,0.7,2.3,0,93.7,48.7,51.3,152,nil,546
2267,2016,Oxford,2260000,101,96,1,1,1,1,0,2260000,0.1,1.3,1,6.6,2.5,0.1,88.3,48.1,51.9,70,nil,523
2268,2016,Palmer,2270000,88,89.8,3.4,0,1.1,5.7,0,2270000,0.5,1.4,1.9,3.4,0.9,0.4,91.5,48.2,51.8,68,nil,504
2269,2016,Pathfinder Regional Vocational Technical,8600000,139,91.4,3.6,2.2,0.7,2.2,0,8600000,0.2,0.3,0.3,3,3,0,93.2,36.3,63.7,34,nil,432
2270,2016,Peabody,2290000,396,87.6,7.3,0,1,4,0,2290000,0.1,1.8,2.8,12.3,2.1,0,80.9,48.5,51.5,283,nil,508
2271,2016,Pembroke,2310000,228,95.2,0.9,0,0,3.9,0,2310000,0,0.9,1.1,1,0,0.5,96.6,47.7,52.3,193,nil,522
2272,2016,Pentucket,7450000,178,90.4,3.4,0,2.8,3.4,0,7450000,0,1.5,0.6,1.6,1.1,0,95.2,49.3,50.7,143,nil,532
2273,2016,Phoenix Charter Academy (District),4930000,25,36,4,0,8,52,0,4930000,0.6,0.6,25.4,61.9,0,0.6,11,59.7,40.3,6,nil,nil
2274,2016,Pioneer Charter School of Science (District),4940000,53,98.1,1.9,0,0,0,0,4940000,3.1,4.4,30.2,23.4,0,0.3,38.6,52.6,47.4,56,nil,555
2275,2016,Pioneer Valley,7500000,58,100,0,0,0,0,0,7500000,0.2,0.5,0.6,2.3,1.7,0.1,94.6,48.1,51.9,45,nil,500
2276,2016,Pioneer Valley Performing Arts Charter Public (District),4790000,60,93.3,3.3,0,3.3,0,0,4790000,0.8,1.8,7.1,3.3,5.3,0.3,81.6,63.2,36.8,53,nil,517
2277,2016,Pittsfield,2360000,392,83.2,5.6,0.8,1.5,8.9,0,2360000,0.2,1.3,10.5,8.2,5.5,0,74.3,49.2,50.8,209,nil,498
2278,2016,Plymouth,2390000,575,91.3,4.3,0.3,1.4,2.6,0,2390000,0.3,1.2,2.2,2.2,3.1,0.2,90.9,48.1,51.9,549,nil,491
2279,2016,Prospect Hill Academy Charter (District),4870000,76,92.1,7.9,0,0,0,0,4870000,0,5.6,54.7,21.3,3.8,0,14.5,50.5,49.5,83,nil,467
2280,2016,Quabbin,7530000,174,90.2,4.6,0,1.1,4,0,7530000,0.2,0.6,0.5,3.2,2.5,0,93,50.1,49.9,142,nil,525
2281,2016,Quaboag Regional,7780000,69,95.7,2.9,0,1.4,0,0,7780000,0.1,0.1,0.8,3.5,2.2,0,93.3,47,53,44,nil,503
2282,2016,Quincy,2430000,600,91.8,4.3,0.2,0.7,3,0,2430000,0.4,32.9,6.5,4.7,2.4,0.2,52.9,47.9,52.1,520,nil,510
2283,2016,Ralph C Mahar,7550000,98,88.8,3.1,0,1,7.1,0,7550000,0.2,1.7,1.7,3.6,3.7,0,89.1,48.4,51.6,80,nil,514
2284,2016,Randolph,2440000,136,86.8,7.4,2.2,0.7,2.9,0,2440000,0.3,16.7,52.5,8.9,3.2,0.2,18.3,46.5,53.5,116,nil,462
2285,2016,Reading,2460000,310,98.1,1,0,0.3,0.6,0,2460000,0.2,4.1,2,1.3,1,0,91.4,48.1,51.9,292,nil,557
2286,2016,Revere,2480000,377,86.5,4.8,0.8,0.8,7.2,0,2480000,0.6,6.2,4.2,42.7,3.1,0.1,43.1,49.3,50.7,375,nil,460
2287,2016,Rising Tide Charter Public (District),4830000,33,100,0,0,0,0,0,4830000,0.3,1.3,1,2.1,4.7,0.3,90.4,49.9,50.1,38,nil,529
2288,2016,Rockland,2510000,130,88.5,7.7,0,0.8,3.1,0,2510000,0,0.5,5,6.6,3.4,0,84.4,46.7,53.3,96,nil,501
2289,2016,Rockport,2520000,75,93.3,1.3,0,1.3,4,0,2520000,0.1,1.2,1.8,2.3,1.2,0.1,93.3,48.1,51.9,68,nil,528
2290,2016,Sabis International Charter (District),4410000,108,97.2,0,0,0,1.9,0.9,4410000,0,2.2,30.7,30.6,5.1,0,31.4,51.9,48.1,84,nil,486
2291,2016,Salem,2580000,218,88.1,6.9,0.5,0,4.6,0,2580000,0.1,2.7,5,31.9,4.1,0,56.2,49.4,50.6,144,nil,487
2292,2016,Salem Academy Charter (District),4850000,46,89.1,10.9,0,0,0,0,4850000,0,3.9,9.4,37.3,0,0,49.4,50.3,49.7,46,nil,495
2293,2016,Sandwich,2610000,150,98,2,0,0,0,0,2610000,0.2,2,0.8,0.6,0,0,96.5,49.2,50.8,143,nil,530
2294,2016,Saugus,2620000,159,89.9,3.1,0,0.6,6.3,0,2620000,0.2,3.8,3.5,8.9,1.1,0.1,82.4,49.5,50.5,139,nil,500
2295,2016,Scituate,2640000,199,96.5,3,0,0,0.5,0,2640000,0,1.1,2.4,0.8,1.4,0.2,94,50.8,49.2,193,nil,551
2296,2016,Seekonk,2650000,147,92.5,4.8,0,2,0.7,0,2650000,0,2.4,1,2.7,1.3,0,92.5,50.8,49.2,110,nil,532
2297,2016,Sharon,2660000,309,95.8,2.6,0,1,0.6,0,2660000,0.1,18.1,5.7,3.6,2.8,0,69.7,49,51,293,nil,599
2298,2016,Shawsheen Valley Regional Vocational Technical,8710000,319,99.1,0.3,0,0.6,0,0,8710000,0.1,0.5,0.7,2.6,2.2,0,93.9,41.6,58.4,174,nil,480
2299,2016,Shrewsbury,2710000,372,96.8,2.2,0,0.8,0.3,0,2710000,0.3,18.3,1.9,4.7,2.3,0,72.5,49.9,50.1,367,nil,579
2300,2016,Silver Lake,7600000,271,98.5,0,0,0.7,0.7,0,7600000,0,0.5,1.5,0.4,0.1,0.1,97.4,47.9,52.1,216,nil,539
2301,2016,Sizer School: A North Central Charter Essential (District),4740000,24,70.8,12.5,0,8.3,8.3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,20,nil,507
2302,2016,Somerset Berkley Regional School District,7630000,211,96.2,0.5,0,1.4,1.9,0,7630000,0,1.3,1.5,1.9,2.2,0.1,93.1,53.2,46.8,163,nil,539
2303,2016,Somerville,2740000,265,87.9,3.8,0.4,0.8,6.8,0.4,2740000,0.1,9.2,13,38.7,1.5,0.1,37.5,47.2,52.8,167,nil,484
2304,2016,South Hadley,2780000,134,94,1.5,0.7,0,3.7,0,2780000,0.2,1.8,1.3,7.1,3.9,0.2,85.6,50.4,49.6,90,nil,533
2305,2016,South Middlesex Regional Vocational Technical,8290000,140,95.7,0.7,0,0.7,2.9,0,8290000,0.6,0.9,4.6,52.4,1.8,0,39.7,40,60,47,nil,428
2306,2016,South Shore Charter Public (District),4880000,36,100,0,0,0,0,0,4880000,0,3,24.7,1.5,3.3,0,67.5,48.2,51.8,34,nil,489
2307,2016,South Shore Regional Vocational Technical,8730000,133,95.5,0.8,0,0.8,3,0,8730000,0,0.2,1.6,2.3,1.8,0.2,93.9,33.4,66.6,73,nil,464
2308,2016,Southbridge,2770000,116,75.9,4.3,8.6,1.7,9.5,0,2770000,0.1,1.5,1.5,44.1,0.3,0,52.4,48.1,51.9,64,nil,440
2309,2016,Southeastern Regional Vocational Technical,8720000,295,96.9,1,0.3,0.7,1,0,8720000,0,0.3,25.7,12.2,4.3,0,57.5,42.7,57.3,137,nil,425
2310,2016,Southern Berkshire,7650000,58,96.6,0,0,0,3.4,0,7650000,0.2,0.6,1.5,3.8,4.6,0,89.3,47.9,52.1,42,nil,501
2311,2016,Southern Worcester County Regional Vocational Technical,8760000,245,94.3,2,0.8,0,2.9,0,8760000,0,0.2,0,7.7,0.2,0,91.9,37.5,62.5,130,nil,470
2312,2016,Southwick-Tolland-Granville Regional School District,7660000,152,94.7,0.7,0,1.3,3.3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,113,nil,522
2313,2016,Spencer-E Brookfield,7670000,90,81.1,8.9,0,1.1,8.9,0,7670000,0.2,1.2,0.9,6.4,2.6,0,88.8,46.7,53.3,61,nil,518
2314,2016,Springfield,2810000,"1,413",71,8.4,5.7,1.3,13.6,0.1,2810000,0.1,2.4,20.7,59.8,3.2,0,13.7,48,52,"1,117",nil,381
2315,2016,Stoneham,2840000,141,93.6,2.8,0,0,3.5,0,2840000,0.1,3,1.7,3.8,2.2,0.5,88.7,50.4,49.6,123,nil,490
2316,2016,Stoughton,2850000,223,92.8,3.6,0,0,3.6,0,2850000,0,4.6,17.6,5.9,0.8,0.1,71,47.4,52.6,195,nil,518
2317,2016,Sturgis Charter Public (District),4890000,187,97.9,1.6,0,0,0.5,0,4890000,0,3,1.4,4,4.8,0,86.8,57.1,42.9,194,nil,562
2318,2016,Sutton,2900000,100,98,1,0,1,0,0,2900000,0.1,1.1,0.4,1.2,4,0,93.2,50.4,49.6,96,nil,521
2319,2016,Swampscott,2910000,152,96.7,2,0,0.7,0.7,0,2910000,0,2.2,3.4,4.5,1.2,0.3,88.4,50.3,49.7,148,nil,535
2320,2016,Swansea,2920000,120,93.3,1.7,0.8,0,4.2,0,2920000,0.2,0.7,0.9,1.3,1.6,0,95.3,47.9,52.1,74,nil,539
2321,2016,Tantasqua,7700000,276,94.2,3.6,0.4,0,1.8,0,7700000,0.5,1.8,0.6,4.2,2,0,90.9,48.8,51.2,166,nil,566
2322,2016,Taunton,2930000,400,90.8,4,1.5,0,3.8,0,2930000,0.3,1.3,9.1,11.6,4.1,0.1,73.5,49.1,50.9,310,nil,501
2323,2016,Tewksbury,2950000,235,92.8,2.6,0,1.3,3.4,0,2950000,0,2.3,1.4,1.8,0.3,0.1,94.2,48.3,51.7,199,nil,512
2324,2016,Tri County Regional Vocational Technical,8780000,216,96.3,0.9,0,0.9,1.9,0,8780000,0.1,0.6,1.2,1.9,2.6,0,93.6,43.7,56.3,112,nil,494
2325,2016,Triton,7730000,166,89.8,2.4,2.4,2.4,3,0,7730000,0.1,1.8,0.5,2.7,1,0,93.9,50.1,49.9,133,nil,550
2326,2016,Tyngsborough,3010000,122,95.1,4.1,0,0,0.8,0,3010000,0.2,5.6,0.7,3.7,2.7,0.1,87,49.8,50.2,111,nil,517
2327,2016,Upper Cape Cod Regional Vocational Technical,8790000,157,99.4,0.6,0,0,0,0,8790000,0.6,0.6,2.8,3.4,3.4,0,89.2,43.2,56.8,82,nil,483
2328,2016,Uxbridge,3040000,116,94,0,1.7,1.7,2.6,0,3040000,0.3,1.4,1.1,3.6,1.6,0.1,91.9,47.5,52.5,88,nil,523
2329,2016,Wachusett,7750000,515,96.3,1.4,0.2,0.4,1.7,0,7750000,0.1,2.7,1.3,3.6,1.8,0.2,90.3,49.3,50.7,472,nil,554
2330,2016,Wakefield,3050000,240,97.9,1.7,0,0.4,0,0,3050000,0.1,2.6,1.8,2.5,1.4,0.1,91.4,49.9,50.1,215,nil,537
2331,2016,Walpole,3070000,272,96,3.3,0,0.4,0.4,0,3070000,0.2,3.9,4.6,3.6,1,0,86.8,50.7,49.3,272,nil,538
2332,2016,Waltham,3080000,299,90.3,5.4,1,0.3,3,0,3080000,0.2,6.3,9.6,31.4,2.3,0.2,50.2,48.4,51.6,232,nil,500
2333,2016,Ware,3090000,55,80,1.8,0,3.6,14.5,0,3090000,0.1,0.6,1.7,4.4,1.5,0.2,91.6,49.2,50.8,30,nil,487
2334,2016,Wareham,3100000,135,80.7,5.9,1.5,0,11.9,0,3100000,1.4,1,7.8,5.4,9.4,0.1,75,47.2,52.8,77,nil,483
2335,2016,Watertown,3140000,167,89.8,4.8,0,0,5.4,0,3140000,0.6,8,3.9,11.8,3.8,0.1,71.8,48.7,51.3,141,nil,534
2336,2016,Wayland,3150000,224,97.8,1.3,0,0,0.9,0,3150000,0,13.2,4.9,3.5,3.9,0.1,74.4,49.6,50.4,201,nil,619
2337,2016,Webster,3160000,89,67.4,5.6,1.1,1.1,23.6,1.1,3160000,0.8,1.3,4.6,13.3,4.3,0.1,75.7,49.1,50.9,53,nil,491
2338,2016,Wellesley,3170000,354,97.2,1.7,0.6,0,0.6,0,3170000,0.1,8.6,4.4,4.6,4,0.1,78.3,50,50,306,nil,614
2339,2016,West Boylston,3220000,56,92.9,3.6,0,0,3.6,0,3220000,0.1,1.3,1.4,4.8,1.4,0,90.9,52.1,47.9,48,nil,525
2340,2016,West Bridgewater,3230000,104,97.1,1,0,0,1.9,0,3230000,0,0.8,2.5,1.7,2,0.5,92.6,49.1,50.9,94,nil,508
2341,2016,West Springfield,3320000,269,89.2,4.5,1.5,0,4.8,0,3320000,0.3,4.8,3.2,15.6,2.6,0.1,73.4,47.9,52.1,145,nil,508
2342,2016,Westborough,3210000,236,97.5,0.8,0,0,1.7,0,3210000,0.1,20.9,1.9,4.6,2.7,0,69.8,47.8,52.2,225,nil,608
2343,2016,Westfield,3250000,396,90.4,3.5,0.5,0.3,5.3,0,3250000,0.1,2,1.2,10.6,0.8,0.1,85.2,48.4,51.6,201,nil,522
2344,2016,Westford,3260000,400,97.8,1.5,0,0.3,0.5,0,3260000,0.1,17.5,0.5,1.1,2.3,0.1,78.4,48.7,51.3,382,nil,612
2345,2016,Weston,3300000,184,94.6,4.9,0.5,0,0,0,3300000,0.2,10.8,6.7,3.8,3.9,0,74.6,49,51,143,nil,627
2346,2016,Westport,3310000,73,89,1.4,2.7,5.5,1.4,0,3310000,0.3,0.5,0.8,2.6,1.6,0.1,94.1,49,51,49,nil,460
2347,2016,Westwood,3350000,195,98.5,1,0,0.5,0,0,3350000,0.1,7.1,2.2,2.5,1.5,0.1,86.6,50.5,49.5,206,nil,578
2348,2016,Weymouth,3360000,497,88.5,4.8,0,1.8,4.8,0,3360000,0.3,3.8,4.6,6.3,2.6,0.1,82.3,48.5,51.5,342,nil,510
2349,2016,Whitman-Hanson,7800000,287,93.7,4.2,0.7,0,1.4,0,7800000,0.3,0.6,1.9,2.1,2.1,0.2,92.8,48,52,222,nil,518
2350,2016,Whittier Regional Vocational Technical,8850000,299,98.7,0.3,0,0.3,0.3,0.3,8850000,0.2,0.5,1.2,14.9,2.6,0,80.7,43.7,56.3,164,nil,468
2351,2016,Wilmington,3420000,194,95.4,2.1,0,1,1.5,0,3420000,0.1,4.2,1.1,2.5,2.2,0.2,89.8,49.1,50.9,181,nil,527
2352,2016,Winchendon,3430000,69,85.5,7.2,0,0,7.2,0,3430000,0.1,1.8,1.8,4.6,2.3,0,89.3,49.7,50.3,28,nil,463
2353,2016,Winchester,3440000,301,97.7,1.3,0.3,0.3,0.3,0,3440000,0.2,12.3,1,3.1,3.4,0.1,79.9,49.4,50.6,295,nil,617
2354,2016,Winthrop,3460000,131,91.6,3.1,0.8,1.5,3.1,0,3460000,0.1,1,1.4,8.4,1.4,0.1,87.6,50.5,49.5,118,nil,493
2355,2016,Woburn,3470000,319,92.2,3.1,0,1.3,3.4,0,3470000,0.1,7,5.1,8.1,1.8,0.1,77.7,49.8,50.2,260,nil,516
2356,2016,Worcester,3480000,"1,504",84.6,8.6,1.3,0.8,4.7,0,3480000,0.3,8.1,13.6,38.4,3.3,0,36.4,48.2,51.8,969,nil,451
2357,2015,Abby Kelley Foster Charter Public (District),4450000,79,92.4,2.5,0,1.3,3.8,0,4450000,0.1,5,30.6,26.3,4,0.1,34,51.5,48.5,76,nil,481
2358,2015,Abington,10000,114,95.6,1.8,0,0,2.6,0,10000,0.1,1.4,1.7,2.8,0.5,0,93.3,49.6,50.4,93,nil,498
2359,2015,Academy Of the Pacific Rim Charter Public,4120000,42,92.9,7.1,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,38,nil,477
2360,2015,Acton-Boxborough,6000000,449,97.1,2.7,0,0,0.2,0,6000000,0.1,22.2,0.6,3.1,2,0,72,48.9,51.1,441,nil,636
2361,2015,Adams-Cheshire,6030000,81,86.4,9.9,0,1.2,2.5,0,6030000,0.4,0.7,2.7,1.3,0.1,0.1,94.7,47.8,52.2,58,nil,479
2362,2015,Advanced Math and Science Academy Charter (District),4300000,128,99.2,0.8,0,0,0,0,4300000,0.5,26.1,2.2,5.1,1.7,0,64.5,46.4,53.6,129,nil,670
2363,2015,Agawam,50000,295,93.2,1,1.7,0.3,3.7,0,50000,0.1,1.9,1.4,3.9,1.1,0.1,91.6,49.1,50.9,220,nil,515
2364,2015,Amesbury,70000,127,90.6,3.1,1.6,0.8,3.9,0,70000,0.1,0.7,0.8,3.5,2.3,0,92.7,46.8,53.2,88,nil,545
2365,2015,Amherst-Pelham,6050000,225,92.4,4.4,0,1.3,1.8,0,6050000,0.1,8.7,7.5,12.5,7.2,0.1,63.9,49.9,50.1,192,nil,587
2366,2015,Andover,90000,404,96.3,2.7,0,0.7,0.2,0,90000,0.2,11.6,1.4,3.5,2.4,0,80.8,49.3,50.7,398,nil,586
2367,2015,Arlington,100000,271,94.5,2.2,0,0.7,2.6,0,100000,0.1,9.7,3.6,5,3.3,0.1,78.3,49.9,50.1,275,nil,583
2368,2015,Ashburnham-Westminster,6100000,152,96.7,2,0,0,1.3,0,6100000,0.1,1.2,0.9,3.4,1.8,0,92.4,49.4,50.6,143,nil,517
2369,2015,Ashland,140000,163,93.9,3.7,0,0,2.5,0,140000,0.1,7.9,3,6.4,2,0,80.5,50,50,145,nil,576
2370,2015,Assabet Valley Regional Vocational Technical,8010000,232,96.6,0.4,0,1.3,1.7,0,8010000,0.5,0.2,1.6,15.9,2.4,0,79.3,38,62,120,nil,457
2371,2015,Athol-Royalston,6150000,78,78.2,6.4,0,2.6,12.8,0,6150000,0.2,0.7,1.7,4.7,2.7,0.1,89.8,47.7,52.3,41,nil,483
2372,2015,Attleboro,160000,403,84.9,8.7,0.5,1.2,4.7,0,160000,0.3,4.7,3.8,10.9,3.6,0.1,76.6,47.7,52.3,272,nil,493
2373,2015,Auburn,170000,152,92.8,4.6,0.7,0.7,1.3,0,170000,0.3,2.6,0.9,3.6,2.2,0,90.3,50,50,135,nil,511
2374,2015,Avon,180000,34,88.2,5.9,0,0,5.9,0,180000,0.6,4.1,23.6,6.1,2.3,0.1,63.1,48.1,51.9,36,nil,474
2375,2015,Ayer Shirley School District,6160000,54,90.7,3.7,0,1.9,3.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,39,nil,528
2376,2015,Barnstable,200000,321,90,5.6,0.3,0.6,3.4,0,200000,0.9,1.9,5.1,5.7,4.2,0.4,81.7,49.6,50.4,243,nil,514
2377,2015,Bedford,230000,197,97,2.5,0,0,0.5,0,230000,0.9,11.1,10.7,4.2,2.9,0.1,70.2,49.9,50.1,197,nil,585
2378,2015,Belchertown,240000,170,94.7,2.4,0,2.4,0.6,0,240000,0.2,2.2,1.3,3.5,2,0.1,90.8,48.5,51.5,138,nil,533
2379,2015,Bellingham,250000,166,96.4,2.4,0,0,1.2,0,250000,0.3,3.6,1.7,3.1,1.4,0,89.9,47.6,52.4,127,nil,500
2380,2015,Belmont,260000,247,98,0.4,0.4,0.8,0.4,0,260000,0,13.9,4,3.9,4.7,0.1,73.4,51,49,271,nil,614
2381,2015,Berkshire Arts and Technology Charter Public,4140000,19,78.9,10.5,0,5.3,5.3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,20,nil,506
2382,2015,Berkshire Hills,6180000,103,95.1,3.9,0,0,1,0,6180000,0,1.1,1.4,5.8,2.5,0.4,88.8,49,51,98,nil,526
2383,2015,Berlin-Boylston,6200000,53,98.1,1.9,0,0,0,0,6200000,0.2,1.9,1.2,1,2.4,0,93.3,56.6,43.4,54,nil,524
2384,2015,Beverly,300000,302,93,2.3,0,0.7,4,0,300000,0,1.9,2.4,7.3,2.2,0.1,86.1,49.6,50.4,240,nil,516
2385,2015,Billerica,310000,346,88.4,6.1,0,2.6,2.9,0,310000,0.1,3.6,1.9,2.2,1.4,0.1,90.7,48.7,51.3,253,nil,522
2386,2015,Blackstone Valley Regional Vocational Technical,8050000,269,98.9,0.4,0,0,0.7,0,8050000,0.1,0.6,0.4,2.4,1.9,0,94.5,43.8,56.2,235,nil,530
2387,2015,Blackstone-Millville,6220000,96,84.4,4.2,0,2.1,9.4,0,6220000,0.1,1,1.2,2.5,2.5,0,92.6,50.3,49.7,59,nil,524
2388,2015,Blue Hills Regional Vocational Technical,8060000,173,97.7,1.7,0,0,0.6,0,8060000,0.1,1.2,18.4,6.5,3.7,0.1,70.1,43.2,56.8,116,nil,457
2389,2015,Boston,350000,"3,114",75.7,13.2,0.4,1,9.7,0,350000,0.4,8.4,35.5,40.9,1.8,0.1,12.9,48.1,51.9,"2,522",nil,472
2390,2015,Boston Collegiate Charter,4490000,58,82.8,15.5,0,0,1.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,55,nil,534
2391,2015,Boston Green Academy Horace Mann Charter School,4110000,48,83.3,6.3,0,2.1,6.3,2.1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,45,nil,412
2392,2015,Boston Preparatory Charter Public,4160000,37,86.5,8.1,0,0,5.4,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,39,nil,511
2393,2015,Bourne,360000,104,91.3,1.9,0,1,5.8,0,360000,0.2,1.3,1.1,2.8,5.6,0.1,88.8,49.4,50.6,82,nil,485
2394,2015,Braintree,400000,360,95.8,2.5,0,0,1.7,0,400000,0.1,9.5,4.1,4,1,0.1,81.1,48.4,51.6,344,nil,546
2395,2015,Bridgewater-Raynham,6250000,349,95.1,2.9,0.9,0,1.1,0,6250000,0.1,1.2,2.9,2,2.8,0,90.9,48.4,51.6,294,nil,524
2396,2015,Bristol County Agricultural,9100000,101,96,1,0,1,2,0,9100000,0,0.7,1.5,3.1,1.5,0,93.2,70.5,29.5,68,nil,520
2397,2015,Bristol-Plymouth Regional Vocational Technical,8100000,290,97.2,0,0.3,0,2.4,0,8100000,0.1,0.6,3.3,5.1,2.1,0.1,88.8,45.9,54.1,180,nil,472
2398,2015,Brockton,440000,947,83.6,6.9,2.4,0.4,6.7,0,440000,0.5,2.6,52,14.4,3.3,0.2,27,48.7,51.3,664,nil,436
2399,2015,Brookline,460000,420,93.3,4.8,0,1,1,0,460000,0,18,7.2,9.3,6.9,0.1,58.6,49.1,50.9,420,nil,616
2400,2015,Burlington,480000,236,96.2,2.1,0,0.8,0.8,0,480000,0.5,12.5,5.6,3,2.7,0.1,75.6,47.9,52.1,216,nil,550
2401,2015,Cambridge,490000,372,92.5,3.8,0,0.3,3.5,0,490000,0.6,11,32.6,14.1,4.4,0.3,36.9,49.2,50.8,350,nil,537
2402,2015,Canton,500000,207,95.7,2.9,0,0,1.4,0,500000,0.1,7.1,8.6,3.1,3.8,0,77.3,48.6,51.4,200,nil,541
2403,2015,Cape Cod Regional Vocational Technical,8150000,111,90.1,3.6,0.9,1.8,3.6,0,8150000,1.3,0.4,4.2,7.9,3,0.3,82.8,35.6,64.4,48,nil,460
2404,2015,Carver,520000,97,93.8,1,0,0,5.2,0,520000,0.2,0.2,2.2,0.4,0,0.2,96.9,49.9,50.1,67,nil,521
2405,2015,Central Berkshire,6350000,146,94.5,1.4,0.7,0,3.4,0,6350000,0.1,1.1,1,2.6,2.4,0,92.9,49.5,50.5,119,nil,520
2406,2015,Chelmsford,560000,399,95.7,1.8,0.3,0.5,1.8,0,560000,0.2,10.5,2.8,2.5,1.4,0.1,82.6,49.8,50.2,352,nil,553
2407,2015,Chelsea,570000,252,72.2,11.1,1.2,1.6,13.9,0,570000,0.2,2.4,7.3,81.3,0.6,0,8.3,49.5,50.5,143,nil,452
2408,2015,Chicopee,610000,552,82.4,3.4,2.2,2.5,9.4,0,610000,0.2,1.5,3,27.5,2.4,0.2,65.2,48.1,51.9,290,nil,485
2409,2015,City on a Hill Charter Public School Circuit Street (District),4370000,50,78,16,0,2,4,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,55,nil,463
2410,2015,Clinton,640000,91,94.5,2.2,0,0,3.3,0,640000,0.2,1.4,4.1,19.4,0.8,0,74.1,46.5,53.5,85,nil,474
2411,2015,Codman Academy Charter Public (District),4380000,31,71,16.1,0,3.2,9.7,0,4380000,0,0,89.7,8.8,0.7,0,0.7,54.4,45.6,29,nil,436
